period,ratio,title,sub_title
2016-01-26,0.00530705079605762,비워크지프,
2016-02-12,0.004169825625473845,비워크지프,
2016-04-07,0.00265352539802881,비워크지프,
2016-04-19,0.00265352539802881,비워크지프,
2016-04-25,0.00265352539802881,비워크지프,
2016-05-03,0.0034116755117513274,비워크지프,
2016-06-30,0.004548900682335103,비워크지프,
2016-10-22,0.00265352539802881,비워크지프,
2017-02-01,0.00265352539802881,비워크지프,
2017-03-14,0.00265352539802881,비워크지프,
2017-05-13,0.00530705079605762,비워크지프,
2017-10-26,0.004169825625473845,비워크지프,
2017-11-05,0.011372251705837756,비워크지프,
2017-11-06,0.00265352539802881,비워크지프,
2017-11-07,0.00265352539802881,비워크지프,
2017-11-09,0.00265352539802881,비워크지프,
2017-11-10,0.0034116755117513274,비워크지프,
2017-11-16,0.00530705079605762,비워크지프,
2018-01-25,0.004169825625473845,비워크지프,
2018-02-07,0.00265352539802881,비워크지프,
2018-05-15,0.0034116755117513274,비워크지프,
2018-06-08,0.00265352539802881,비워크지프,
2018-06-14,0.00265352539802881,비워크지프,
2018-07-05,0.0034116755117513274,비워크지프,
2018-12-05,0.004169825625473845,비워크지프,
2018-12-09,0.0034116755117513274,비워크지프,
2019-02-26,0.00265352539802881,비워크지프,
2019-03-28,0.00265352539802881,비워크지프,
2019-06-21,0.00265352539802881,비워크지프,
2019-07-15,0.004169825625473845,비워크지프,
2019-07-16,0.004169825625473845,비워크지프,
2019-07-23,0.00265352539802881,비워크지프,
2019-07-25,0.00265352539802881,비워크지프,
2019-07-31,0.00265352539802881,비워크지프,
2019-08-16,0.005686125852918878,비워크지프,
2019-09-15,0.00265352539802881,비워크지프,
2019-09-29,0.0034116755117513274,비워크지프,
2019-10-07,0.0034116755117513274,비워크지프,
2019-12-22,0.0034116755117513274,비워크지프,
2019-12-23,0.004548900682335103,비워크지프,
2020-03-26,0.00265352539802881,비워크지프,
2020-07-26,0.00265352539802881,비워크지프,
2020-08-07,0.004169825625473845,비워크지프,
2020-08-11,0.0034116755117513274,비워크지프,
2020-08-19,0.00265352539802881,비워크지프,
2020-08-20,0.0034116755117513274,비워크지프,
2020-08-29,0.004169825625473845,비워크지프,
2020-08-31,0.005686125852918878,비워크지프,
2020-09-01,0.008718726307808948,비워크지프,
2020-09-02,0.009476876421531465,비워크지프,
2020-09-03,0.008718726307808948,비워크지프,
2020-09-04,0.009855951478392723,비워크지프,
2020-09-05,0.009476876421531465,비워크지프,
2020-09-07,0.005686125852918878,비워크지프,
2020-09-08,0.011751326762699016,비워크지프,
2020-09-09,0.007581501137225172,비워크지프,
2020-09-10,0.008718726307808948,비워크지프,
2020-09-14,0.007581501137225172,비워크지프,
2020-09-15,0.006823351023502655,비워크지프,
2020-09-16,0.004169825625473845,비워크지프,
2020-09-17,0.008718726307808948,비워크지프,
2020-09-18,0.00833965125094769,비워크지프,
2020-09-19,0.00265352539802881,비워크지프,
2020-09-20,0.0034116755117513274,비워크지프,
2020-09-21,0.00833965125094769,비워크지프,
2020-09-22,0.006823351023502655,비워크지프,
2020-09-23,0.00265352539802881,비워크지프,
2020-10-05,0.00833965125094769,비워크지프,
2020-10-07,0.004548900682335103,비워크지프,
2020-10-08,0.004169825625473845,비워크지프,
2020-10-09,0.0064442759666413964,비워크지프,
2020-10-10,0.00530705079605762,비워크지프,
2020-10-12,0.004548900682335103,비워크지프,
2020-10-14,0.012888551933282793,비워크지프,
2020-10-15,0.011751326762699016,비워크지프,
2020-10-16,0.00833965125094769,비워크지프,
2020-10-17,0.009476876421531465,비워크지프,
2020-10-18,0.020849128127369224,비워크지프,
2020-10-19,0.017816527672479154,비워크지프,
2020-10-20,0.009855951478392723,비워크지프,
2020-10-21,0.008718726307808948,비워크지프,
2020-10-23,0.004548900682335103,비워크지프,
2020-10-24,0.00265352539802881,비워크지프,
2020-10-25,0.004548900682335103,비워크지프,
2020-10-26,0.0034116755117513274,비워크지프,
